"Index";"Company";"TypeName";"Inches";"ResolutionWidth";"ResolutionHeight";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory_type";"Primary_storage";"Secondary_storage";"Gpu_brand";"OpSys";"Weight";"Price"
521;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.32;74539
103;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";1.38;59620
508;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.34;70489
562;"HP";"Ultrabook";13.3;3200;1800;1;"Intel";"Core M";1.2;16;"SSD";512;0;"Intel";"Windows";1.16;104695
542;"HP";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.34;61006
1236;"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.54;117120
154;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.7;4;"SSD";256;0;"Intel";"Windows";1.48;57649
417;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.43;79920
1013;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.54;100551
849;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"Windows";1.54;78215
844;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"Windows";1.54;99634
1007;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.43;77203
999;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.48;111302
369;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.36;93240
395;"HP";"Ultrabook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"SSD";256;0;"AMD";"Windows";1.91;26587
921;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"Windows";1.84;69104
1139;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.88;115709
1133;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.84;40067
617;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.84;74006
24;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";1.91;35112
86;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Nvidia";"Windows";1.83;37243
1086;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"Windows";1.9;79654
1145;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.0;101179
757;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.59;83170
736;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Nvidia";"Windows";2.6;128884
353;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"Windows";2.6;92615
800;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"Windows";3.14;110018
1143;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.59;118761
950;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";8;0;"Nvidia";"Windows";2.0;119827
452;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"SSD";512;0;"Intel";"Windows";2.31;81732
570;"HP";"Workstation";17.3;1600;900;0;"Intel";"Core i5";2.8;8;"HDD";500;0;"Nvidia";"Windows";3.14;99154
692;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";500;0;"Nvidia";"Windows";3.14;101658
1103;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";"Windows";3.0;154459
1136;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";3.0;210424
749;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Xeon E3-1535M";2.9;16;"SSD";256;0;"Nvidia";"Windows";3.0;233846
170;"Huawei";"Ultrabook";13.0;2160;1440;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.05;71875
214;"Huawei";"Ultrabook";13.0;2160;1440;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.05;79867
1114;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash storage";64;0;"Intel";"Other";0.69;29251
1126;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash storage";64;0;"Intel";"Windows";0.69;25521
1082;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash storage";64;0;"Intel";"Windows";0.69;34433
944;"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";1.2;8;"SSD";256;0;"Intel";"Windows";1.1;69211
112;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.37;74539
672;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.3;55092
924;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"Windows";1.37;97236
638;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.37;93635
867;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.37;103896
792;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.37;104962
596;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.37;107892
684;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.19;79867
755;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.8;8;"SSD";256;0;"Intel";"Windows";1.3;63883
1271;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.3;79867
933;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.2;16;"SSD";1024;0;"Intel";"Windows";1.3;95851
182;"Lenovo";"2 in 1 Convertible";13.9;3840;2160;1;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"Windows";1.4;98515
343;"Lenovo";"2 in 1 Convertible";13.9;3840;2160;1;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"Windows";1.4;111835
502;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";1.4;85195
244;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.38;57489
798;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.38;71875
253;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.37;98515
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.8;44383
743;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.7;53227
696;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.38;93187
156;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"Windows";1.74;33513
1284;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"Windows";1.8;33993
1125;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.8;88924
1131;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Nvidia";"Windows";1.8;109244
221;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";1.74;47899
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.36;87219
795;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.42;124142
1149;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.27;124622
1140;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"Windows";2.8;130003
273;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"Windows";1.36;133147
389;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.42;133680
693;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.42;137995
793;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"Windows";2.08;51096
420;"Lenovo";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"Windows";2.0;101179
1107;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"Windows";2.1;46194
1040;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";256;0;"Intel";"Windows";1.8;45128
608;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"Windows";2.0;69211
259;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";512;0;"Nvidia";"Windows";2.0;90523
1104;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"Windows";2.4;63883
205;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"No OS";2.4;74485
1228;"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";2.6;54825
945;"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";2.1;16;"Hybrid";512;1024;"AMD";"Windows";2.5;53227
367;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"No OS";2.4;43104
21;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;53227
1128;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"No OS";2.4;52694
863;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"No OS";2.5;54186
1190;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2.4;43636
187;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"No OS";2.4;41505
282;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.5;44169
1177;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"Windows";3.31;69530
658;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";3.31;63723
1218;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.6;67772
163;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Nvidia";"Windows";2.5;57489
288;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.5;62817
232;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3.2;79867
345;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"Windows";2.4;60153
203;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"Windows";3.2;93187
787;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;4;"HDD";1024;0;"Nvidia";"Windows";2.4;53227
760;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;55837
710;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;66547
640;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;59088
987;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;63350
295;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"Windows";3.2;69211
142;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"No OS";2.4;46300
509;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"No OS";2.4;61219
520;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"Windows";3.2;74539
1048;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4.6;122011
1116;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";4.6;146519
577;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"Hybrid";256;1024;"Nvidia";"Windows";4.6;141885
1081;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"Hybrid";512;1024;"Nvidia";"Windows";4.6;172627
504;"Lenovo";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"SSD";16;0;"Intel";"ChromeOS";1.25;14119
376;"Lenovo";"Netbook";11.6;1366;768;0;"Intel";"Celeron Quad";1.1;4;"SSD";128;0;"Intel";"Windows";1.59;29464
750;"Lenovo";"Netbook";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;"Intel";"Windows";1.4;25308
1230;"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.3;87912
409;"Lenovo";"Notebook";11.6;1366;768;0;"Intel";"Celeron Dual";1.1;2;"Flash storage";32;0;"Intel";"Windows";1.15;16221
317;"Lenovo";"Notebook";13.3;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash storage";16;0;"Intel";"ChromeOS";1.45;24503
915;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.44;46940
505;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.44;50563
386;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"Windows";1.5;29251
873;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";180;0;"Intel";"Windows";1.44;39161
498;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;8;"SSD";256;0;"Intel";"Windows";1.4;50563
310;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.1;53227
734;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.44;51149
1239;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.4;79867
431;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.4;53813
1286;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash storage";64;0;"Intel";"Windows";1.5;12201
637;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash storage";32;0;"Intel";"Windows";1.42;13267
645;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash storage";32;0;"Intel";"Windows";1.43;14599
325;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash storage";32;0;"Intel";"Windows";1.44;15558
503;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";500;0;"Intel";"Windows";2.1;15931
35;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash storage";64;0;"Intel";"Windows";1.44;13267
838;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Quad";1.6;4;"Flash storage";16;0;"Intel";"ChromeOS";1.5;17316
976;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"Hybrid";508;0;"Intel";"Windows";1.7;53387
569;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.02;52747
1087;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"Windows";1.7;63883
833;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.7;63190
621;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.65;78055
708;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.8;63456
691;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.7;37243
546;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.87;41825
477;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";180;0;"Intel";"Windows";1.7;72674
453;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.65;71662
1050;"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";256;0;"Intel";"Windows";1.1;139594
432;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.7;4;"SSD";128;0;"Intel";"Windows";1.7;31915
62;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.7;8;"SSD";256;0;"Intel";"No OS";1.7;31915
1253;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.9;57116
397;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.9;49977
715;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";1.87;45665
383;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";1.5;58555
597;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.7;78535
834;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"Windows";1.32;87912
141;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"AMD";"Windows";1.75;59462
485;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";1.75;55891
109;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.58;78854
539;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";1.87;45768
463;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"AMD";"No OS";1.5;42571
702;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9720P";3.6;8;"HDD";1024;0;"AMD";"Windows";2.2;22857
717;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 7310";2.0;4;"HDD";500;0;"AMD";"Windows";2.19;15877
172;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.9;4;"HDD";500;0;"AMD";"No OS";2.2;16464
1207;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"Windows";2.2;15931
689;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"Windows";2.1;16943
992;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"SSD";128;0;"Intel";"No OS";1.9;14419
136;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"No OS";1.9;13446
356;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"No OS";2.2;17156
400;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"Windows";2.2;16304
661;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";500;0;"Intel";"Windows";2.2;22324
783;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Quad";1.6;8;"HDD";1024;0;"Intel";"No OS";2.2;17529
1112;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";2.1;22857
484;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";2.3;30103
1150;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"No OS";1.9;18062
1163;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"Windows";2.2;24456
1196;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"No OS";1.9;19607
704;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"No OS";1.9;23976
820;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Windows";2.1;26102
240;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"SSD";128;0;"Intel";"Windows";7.2;31382
364;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"SSD";256;0;"Nvidia";"No OS";2.2;26587
527;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";2048;0;"Nvidia";"No OS";2.2;24456
595;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;8;"HDD";1024;0;"Intel";"Windows";2.29;24456
201;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";2.1;26267
1173;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"No OS";2.1;21205
1078;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.1;28771
152;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.9;26533
725;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"No OS";1.9;26102
870;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.38;56210
303;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";2048;0;"Nvidia";"No OS";2.2;29251
1201;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"No OS";2.2;33513
305;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"No OS";2.2;19180
930;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"Windows";2.2;16464
776;"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"Windows";2.5;126274
